"Rank","Week","Offense","Defense","Week","Date","Quarter","Time","Down","Distance","Description","Box Scores"
"","6.00","LA","ARI","6","2023-10-15","2","6:12","3","2","(6:12) 23-K.Williams up the middle to ARI 46 for 5 yards (10-J.Woods, 45-D.Gardeck). PENALTY on LA-77-A.Jackson, Offensive Holding, 10 yards, enforced at LA 49 - No Play.","Box Score"
"","6.00","ARI","LA","6","2023-10-15","2","2:00","2","7","(2:00) (Shotgun) 9-J.Dobbs sacked at LA 49 for -8 yards (99-A.Donald). PENALTY on LA-97-M.Hoecht, Face Mask, 15 yards, enforced at LA 41 - No Play.","Box Score"
"","6.00","ARI","LA","6","2023-10-15","3","7:34","3","2","(7:34) (Shotgun) PENALTY on ARI-74-D.Humphries, False Start, 5 yards, enforced at ARI 33 - No Play.","Box Score"
"","6.00","LA","ARI","6","2023-10-15","3","3:15","3","1","(3:15) (Shotgun) PENALTY on LA-23-K.Williams, False Start, 4 yards, enforced at ARI 2 - No Play.","Box Score"
"","6.00","ARI","LA","6","2023-10-15","3","0:46","1","10","(:46) (Shotgun) 9-J.Dobbs left end pushed ob at LA 49 for 1 yard (1-D.Kendrick). PENALTY on LA-1-D.Kendrick, Face Mask, 15 yards, enforced at LA 49.","Box Score"
"","6.00","ARI","LA","6","2023-10-15","4","8:19","1","10","(8:19) (Shotgun) 9-J.Dobbs scrambles left end to ARI 30 for 5 yards (53-E.Jones; 56-C.Rozeboom). PENALTY on ARI-72-H.Froholdt, Offensive Holding, 10 yards, enforced at ARI 25 - No Play.","Box Score"
"","6.00","TEN","BAL","6","2023-10-15","1","7:16","1","10","(7:16) 17-R.Tannehill pass incomplete deep left to 10-D.Hopkins [92-J.Madubuike]. PENALTY on BAL-32-M.Williams, Defensive Pass Interference, 22 yards, enforced at BAL 38 - No Play.","Box Score"
"","6.00","TEN","BAL","6","2023-10-15","2","14:25","3","1","(14:25) (Shotgun) 78-N.Petit-Frere reported in as eligible. Direct snap to 22-D.Henry.  22-D.Henry right tackle to TEN 48 for 14 yards (14-K.Hamilton, 32-M.Williams). PENALTY on TEN, Illegal Formation, 4 yards, enforced at TEN 34 - No Play.","Box Score"
"","6.00","BAL","TEN","6","2023-10-15","2","4:52","2","10","(4:52) (Shotgun) 8-L.Jackson pass short left to 4-Z.Flowers to TEN 26 for 4 yards (23-T.Avery, 50-J.Gibbens). PENALTY on TEN-98-J.Simmons, Unnecessary Roughness, 13 yards, enforced at TEN 26.","Box Score"
"","6.00","TEN","BAL","6","2023-10-15","3","11:09","3","5","(11:09) (Shotgun) 17-R.Tannehill pass incomplete deep right to 85-C.Okonkwo. PENALTY on BAL-58-M.Pierce, Roughing the Passer, 15 yards, enforced at TEN 13 - No Play.","Box Score"
"","6.00","TEN","BAL","6","2023-10-15","3","8:37","1","15","(8:37) (Shotgun) 17-R.Tannehill pass incomplete deep left to 11-C.Moore (14-K.Hamilton). TEN-11-C.Moore was injured during the play.  PENALTY on BAL-14-K.Hamilton, Disqualification, 15 yards, enforced at BAL 30 - No Play.","Box Score"
"","6.00","TEN","BAL","6","2023-10-15","4","1:17","1","1","(1:17) (Shotgun) 7-M.Willis left end to BAL 2 for -1 yards (6-P.Queen). PENALTY on TEN-32-T.Spears, Illegal Block Above the Waist, 10 yards, enforced at BAL 1 - No Play.","Box Score"
"","6.00","MIA","CAR","6","2023-10-15","2","2:00","3","6","(2:00) (Shotgun) 1-T.Tagovailoa pass deep right to 10-T.Hill for 41 yards, TOUCHDOWN. PENALTY on MIA-10-T.Hill, Unsportsmanlike Conduct, 15 yards, enforced between downs.","Box Score"
"","6.00","MIA","CAR","6","2023-10-15","4","12:56","2","2","(12:56) (Shotgun) 1-T.Tagovailoa pass incomplete short right to 17-J.Waddle. PENALTY on CAR-21-J.Chinn, Defensive Pass Interference, 1 yard, enforced at CAR 2 - No Play.","Box Score"
"","6.00","TB","DET","6","2023-10-15","2","11:34","2","2","(11:34) (Shotgun) PENALTY on TB-78-T.Wirfs, False Start, 5 yards, enforced at 50 - No Play.","Box Score"
"","6.00","TB","DET","6","2023-10-15","2","8:31","3","3","(8:31) (Shotgun) 6-B.Mayfield pass incomplete deep left to 13-M.Evans. PENALTY on DET-25-W.Harris, Defensive Holding, 5 yards, enforced at DET 27 - No Play.","Box Score"
"","6.00","DET","TB","6","2023-10-15","2","4:24","1","10","(4:24) PENALTY on DET-58-P.Sewell, False Start, 5 yards, enforced at TB 24 - No Play.","Box Score"
"","6.00","DET","TB","6","2023-10-15","3","4:45","3","1","(4:45) 13-C.Reynolds up the middle to TB 45 for 2 yards (54-L.David). PENALTY on DET-14-A.St. Brown, Offensive Holding, 10 yards, enforced at TB 47 - No Play.","Box Score"
"","6.00","DET","TB","6","2023-10-15","3","0:26","2","10","(:26) (Shotgun) 16-J.Goff scrambles up the middle to DET 33 for 4 yards (45-D.White). PENALTY on TB-29-C.Izien, Illegal Use of Hands, 5 yards, enforced at DET 33.","Box Score"
"","6.00","DET","TB","6","2023-10-15","3","0:02","1","10","(:02) PENALTY on TB-9-J.Tryon, Neutral Zone Infraction, 5 yards, enforced at DET 38 - No Play.","Box Score"
"","6.00","JAX","IND","6","2023-10-15","1","0:43","2","3","(:43) PENALTY on IND-54-D.Odeyingbo, Neutral Zone Infraction, 5 yards, enforced at IND 30 - No Play.","Box Score"
"","6.00","IND","JAX","6","2023-10-15","2","13:20","3","7","(13:20) (Shotgun) 10-G.Minshew pass short left intended for 83-K.Granson INTERCEPTED by 2-R.Jenkins [95-R.Robertson-Harris] at IND 32. 2-R.Jenkins to IND 30 for 2 yards (83-K.Granson). PENALTY on JAX-44-T.Walker, Defensive Offside, 5 yards, enforced at IND 28 - No Play.","Box Score"
"","6.00","JAX","IND","6","2023-10-15","3","11:55","2","6","(11:55) (Shotgun) PENALTY on JAX-74-C.Robinson, False Start, 5 yards, enforced at IND 35 - No Play.","Box Score"
"","6.00","JAX","IND","6","2023-10-15","3","6:14","2","11","(6:14) (Shotgun) 16-T.Lawrence pass incomplete deep left to 13-C.Kirk. PENALTY on IND-29-J.Brents, Defensive Pass Interference, 14 yards, enforced at IND 38 - No Play.","Box Score"
"","6.00","CHI","MIN","6","2023-10-15","1","3:44","3","1","(3:44) (No Huddle) PENALTY on CHI-65-C.Whitehair, False Start, 4 yards, enforced at CHI 44 - No Play.","Box Score"
"","6.00","MIN","CHI","6","2023-10-15","2","0:28","1","10","(:28) (Shotgun) 8-K.Cousins pass short right to 2-A.Mattison pushed ob at CHI 19 for 3 yards (29-T.Stevenson). PENALTY on CHI-29-T.Stevenson, Defensive Holding, 5 yards, enforced at CHI 22 - No Play.","Box Score"
"","6.00","MIN","CHI","6","2023-10-15","3","9:00","3","12","(9:00) (Shotgun) PENALTY on MIN, Delay of Game, 2 yards, enforced at MIN 3 - No Play.","Box Score"
"","6.00","CHI","MIN","6","2023-10-15","3","5:19","3","8","(5:19) (Shotgun) 17-T.Bagent pass incomplete deep right to 13-T.Scott [91-P.Jones]. PENALTY on MIN-21-A.Evans, Defensive Pass Interference, 36 yards, enforced at CHI 12 - No Play.","Box Score"
"","6.00","LV","NE","6","2023-10-15","1","9:01","3","1","(9:01) 8-J.Jacobs left tackle to NE 6 for 7 yards (23-K.Dugger). PENALTY on LV-66-D.Parham, Offensive Holding, 10 yards, enforced at NE 13 - No Play.","Box Score"
"","6.00","NE","LV","6","2023-10-15","1","6:54","1","10","(6:54) PENALTY on NE-59-V.Lowe, False Start, 5 yards, enforced at NE 25 - No Play.","Box Score"
"","6.00","LV","NE","6","2023-10-15","1","4:48","1","10","(4:48) (Shotgun) 10-J.Garoppolo pass short middle to 8-J.Jacobs to NE 34 for 12 yards (48-Ja.Tavai). PENALTY on NE-48-Ja.Tavai, Unnecessary Roughness, 15 yards, enforced at NE 34.","Box Score"
"","6.00","NE","LV","6","2023-10-15","2","11:03","3","3","(11:03) (Shotgun) 10-M.Jones pass short right to 15-E.Elliott for 74 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on NE-85-H.Henry, Offensive Holding, 10 yards, enforced at NE 41.","Box Score"
"","6.00","NE","LV","6","2023-10-15","3","11:49","1","10","(11:49) (Shotgun) 15-E.Elliott right tackle to LV 26 for no gain (95-J.Jenkins, 41-R.Spillane). PENALTY on LV-98-M.Crosby, Defensive Offside, 5 yards, enforced at LV 26 - No Play.","Box Score"
"","6.00","NE","LV","6","2023-10-15","4","4:32","2","3","(4:32) PENALTY on NE-62-S.Sow, False Start, 5 yards, enforced at LV 3 - No Play.","Box Score"
"","6.00","NE","LV","6","2023-10-15","4","8:33","3","6","(8:33) (Shotgun) 10-M.Jones pass incomplete deep left to 88-M.Gesicki. PENALTY on LV-21-A.Robertson, Defensive Holding, 5 yards, enforced at LV 42 - No Play.","Box Score"
"","6.00","NE","LV","6","2023-10-15","4","3:43","3","7","(3:43) (Shotgun) 10-M.Jones pass short left to 84-K.Bourne to LV 3 for 4 yards (37-T.Hall, 41-R.Spillane). PENALTY on LV-98-M.Crosby, Roughing the Passer, 2 yards, enforced at LV 3.","Box Score"
"","6.00","NO","HOU","6","2023-10-15","2","1:09","1","10","(1:09) (Shotgun) 4-D.Carr pass incomplete short left. PENALTY on NO-4-D.Carr, Intentional Grounding, 10 yards, enforced at HOU 25. 10 second runoff by rule.","Box Score"
"","6.00","NO","HOU","6","2023-10-15","3","13:06","2","10","(13:06) (Shotgun) 4-D.Carr pass incomplete short left to 12-C.Olave [94-K.Davis]. HOU-0-S.Griffin was injured during the play.  PENALTY on NO-70-T.Penning, Offensive Holding, 10 yards, enforced at NO 39 - No Play.","Box Score"
"","6.00","HOU","NO","6","2023-10-15","3","8:00","2","6","(8:00) (Shotgun) 7-C.Stroud pass incomplete short left to 12-N.Collins. PENALTY on NO-23-M.Lattimore, Defensive Pass Interference, 14 yards, enforced at NO 15 - No Play.","Box Score"
"","6.00","HOU","NO","6","2023-10-15","4","10:31","2","7","(10:31) (Shotgun) 7-C.Stroud pass incomplete short middle to 85-N.Brown. PENALTY on NO-20-P.Werner, Defensive Pass Interference, 5 yards, enforced at HOU 23 - No Play.","Box Score"
"","6.00","HOU","NO","6","2023-10-15","4","3:06","3","2","(3:06) (Shotgun) 7-C.Stroud pass incomplete deep right to 85-N.Brown. PENALTY on NO-29-P.Adebo, Defensive Pass Interference, 29 yards, enforced at HOU 21 - No Play. Penalty on NO-99-K.Saunders, Roughing the Passer, declined.","Box Score"
"","6.00","NYG","BUF","6","2023-10-15","1","4:06","3","8","(4:06) (Shotgun) PENALTY on NYG-67-J.Pugh, False Start, 5 yards, enforced at BUF 8 - No Play.","Box Score"
"","6.00","BUF","NYG","6","2023-10-15","2","14:05","3","9","(14:05) (Shotgun) PENALTY on BUF-14-S.Diggs, False Start, 5 yards, enforced at BUF 32 - No Play.","Box Score"
"","6.00","NYG","BUF","6","2023-10-15","2","12:07","3","6","(12:07) (Shotgun) PENALTY on NYG-67-J.Pugh, False Start, 5 yards, enforced at NYG 19 - No Play.","Box Score"
"","6.00","BUF","NYG","6","2023-10-15","2","5:08","1","10","(5:08) (Shotgun) 17-J.Allen pass incomplete short right [97-D.Lawrence]. PENALTY on BUF-66-C.McGovern, Offensive Holding, 10 yards, enforced at BUF 25 - No Play.","Box Score"
"","6.00","BUF","NYG","6","2023-10-15","2","5:03","1","20","(5:03) (Shotgun) PENALTY on BUF-79-S.Brown, False Start, 5 yards, enforced at BUF 15 - No Play.","Box Score"
"","6.00","BUF","NYG","6","2023-10-15","2","5:03","1","25","(5:03) (Shotgun) 17-J.Allen pass incomplete deep right to 13-G.Davis. Penalty on NYG-28-C.Flott, Illegal Use of Hands, declined. PENALTY on NYG-58-B.Okereke, Roughing the Passer, 15 yards, enforced at BUF 10 - No Play.","Box Score"
"","6.00","BUF","NYG","6","2023-10-15","3","9:52","1","10","(9:52) 4-J.Cook up the middle to BUF 13 for 2 yards (29-X.McKinney; 58-B.Okereke). PENALTY on NYG-99-L.Williams, Defensive Holding, 5 yards, enforced at BUF 13.","Box Score"
"","6.00","NYG","BUF","6","2023-10-15","4","12:24","3","4","(12:24) (Shotgun) 2-T.Taylor scrambles up the middle to BUF 25 for 6 yards (23-M.Hyde). PENALTY on BUF-43-T.Bernard, Defensive Holding, 5 yards, enforced at BUF 25.","Box Score"
"","6.00","BUF","NYG","6","2023-10-15","4","9:25","3","7","(9:25) (Shotgun) 17-J.Allen scrambles right end pushed ob at BUF 34 for 6 yards (5-K.Thibodeaux). PENALTY on NYG-22-A.Jackson, Defensive Holding, 5 yards, enforced at BUF 34.","Box Score"
"","6.00","NYG","BUF","6","2023-10-15","4","0:02","3","4","(:02) (Shotgun) 2-T.Taylor pass incomplete short middle to 12-D.Waller. PENALTY on BUF-43-T.Bernard, Defensive Pass Interference, 8 yards, enforced at BUF 9 - No Play.","Box Score"
"","6.00","NYJ","PHI","6","2023-10-15","1","14:24","3","8","(14:24) (Shotgun) 2-Z.Wilson pass incomplete short right to 82-X.Gipson. PENALTY on PHI-28-J.Jobe, Defensive Holding, 5 yards, enforced at NYJ 27 - No Play.","Box Score"
"","6.00","PHI","NYJ","6","2023-10-15","1","5:10","1","10","(5:10) (Shotgun) 1-J.Hurts scrambles right end ran ob at NYJ 6 for 7 yards (3-J.Whitehead). PENALTY on NYJ-30-M.Carter, Illegal Contact, 3 yards, enforced at NYJ 6.","Box Score"
"","6.00","NYJ","PHI","6","2023-10-15","2","1:01","2","12","(1:01) (Shotgun) 2-Z.Wilson pass incomplete deep right to 17-G.Wilson. PENALTY on PHI-28-J.Jobe, Defensive Pass Interference, 15 yards, enforced at PHI 42 - No Play.","Box Score"
"","6.00","PHI","NYJ","6","2023-10-15","3","13:32","1","10","(13:32) (No Huddle, Shotgun) 1-J.Hurts pass short right to 13-O.Zaccheaus pushed ob at NYJ 29 for 15 yards (3-J.Whitehead) [91-J.Franklin-Myers]. PENALTY on PHI, Illegal Shift, 5 yards, enforced at NYJ 44 - No Play.","Box Score"
"","6.00","NYJ","PHI","6","2023-10-15","3","8:51","2","8","(8:51) 2-Z.Wilson pass short middle to 17-G.Wilson to PHI 9 for 25 yards (41-N.Morrow). PHI-32-R.Blankenship was injured during the play.  PENALTY on NYJ-10-A.Lazard, Illegal Blindside Block, 15 yards, enforced at PHI 34 - No Play. Penalty on PHI-55-B.Graham, Defensive Offside, superseded.","Box Score"
"","6.00","CIN","SEA","6","2023-10-15","1","6:12","4","2","(6:12) (Shotgun) PENALTY on SEA-90-Ja.Reed, Neutral Zone Infraction, 4 yards, enforced at SEA 46 - No Play.","Box Score"
"","6.00","SEA","CIN","6","2023-10-15","2","9:47","1","10","(9:47) 7-G.Smith pass short left to 26-Z.Charbonnet to SEA 40 for 4 yards (33-N.Scott; 91-T.Hendrickson). PENALTY on SEA-14-D.Metcalf, Unnecessary Roughness, 15 yards, enforced at SEA 40.","Box Score"
"","6.00","CIN","SEA","6","2023-10-15","3","15:00","1","10","(15:00) (Shotgun) 9-J.Burrow pass incomplete short right to 5-T.Higgins. PENALTY on SEA-22-T.Brown, Defensive Pass Interference, 10 yards, enforced at CIN 25 - No Play. Penalty on SEA-10-U.Nwosu, Defensive Offside, declined.","Box Score"
"","6.00","SEA","CIN","6","2023-10-15","3","11:10","3","3","(11:10) (Shotgun) PENALTY on SEA-67-C.Cross, False Start, 5 yards, enforced at CIN 22 - No Play.","Box Score"
"","6.00","SEA","CIN","6","2023-10-15","3","4:16","2","10","(4:16) (Shotgun) 7-G.Smith pass deep right to 19-J.Bobo to CIN 11 for 20 yards (23-D.Hill) [94-S.Hubbard]. SEA-19-J.Bobo was injured during the play.  PENALTY on CIN-23-D.Hill, Unnecessary Roughness, 6 yards, enforced at CIN 11.","Box Score"
"","6.00","SEA","CIN","6","2023-10-15","4","1:23","2","2","(1:23) (No Huddle, Shotgun) PENALTY on CIN-94-S.Hubbard, Defensive Offside, 5 yards, enforced at SEA 48 - No Play.","Box Score"
"","6.00","SEA","CIN","6","2023-10-15","4","11:47","1","10","(11:47) 7-G.Smith pass incomplete short left to 87-N.Fant. PENALTY on CIN-98-D.Reader, Roughing the Passer, 15 yards, enforced at SEA 25 - No Play.","Box Score"
"","6.00","SF","CLE","6","2023-10-15","1","14:13","2","2","(14:13) 23-C.McCaffrey right tackle pushed ob at CLE 49 for 27 yards (0-G.Newsome). PENALTY on CLE-0-G.Newsome, Unnecessary Roughness, 15 yards, enforced at CLE 49. Penalty on CLE-99-Z.Smith, Defensive Offside, declined.","Box Score"
"","6.00","SF","CLE","6","2023-10-15","1","13:08","2","5","(13:08) 23-C.McCaffrey right tackle to CLE 32 for -3 yards (99-Z.Smith). PENALTY on CLE-99-Z.Smith, Face Mask, 15 yards, enforced at CLE 29 - No Play.","Box Score"
"","6.00","SF","CLE","6","2023-10-15","2","5:33","2","10","(5:33) (Shotgun) 13-B.Purdy pass incomplete deep left to 85-G.Kittle. PENALTY on CLE-22-G.Delpit, Defensive Pass Interference, 7 yards, enforced at SF 25 - No Play.","Box Score"
"","6.00","SF","CLE","6","2023-10-15","2","2:48","2","13","(2:48) (Shotgun) 13-B.Purdy pass incomplete deep right to 23-C.McCaffrey. PENALTY on CLE-95-M.Garrett, Defensive Offside, 5 yards, enforced at SF 46 - No Play.","Box Score"
"","6.00","CLE","SF","6","2023-10-15","3","10:08","1","10","(10:08) 8-E.Moore left end pushed ob at SF 41 for -3 yards (2-D.Lenoir). PENALTY on CLE-11-D.Peoples-Jones, Offensive Holding, 10 yards, enforced at SF 38 - No Play.","Box Score"
"","6.00","SF","CLE","6","2023-10-15","3","2:59","1","10","(2:59) 23-C.McCaffrey left tackle to SF 31 for 6 yards (6-J.Owusu-Koramoah). PENALTY on SF-71-T.Williams, Offensive Holding, 10 yards, enforced at SF 25 - No Play.","Box Score"
"","6.00","SF","CLE","6","2023-10-15","3","2:31","1","20","(2:31) PENALTY on SF-65-A.Banks, False Start, 5 yards, enforced at SF 15 - No Play.","Box Score"
"","6.00","CLE","SF","6","2023-10-15","4","13:27","4","1","(13:27) (Punt formation) PENALTY on CLE, Delay of Game, 5 yards, enforced at CLE 43 - No Play.","Box Score"
"","6.00","CLE","SF","6","2023-10-15","4","11:41","2","11","(11:41) (Shotgun) 10-P.Walker pass short left to 85-D.Njoku to CLE 42 for 15 yards (54-F.Warner). PENALTY on CLE-71-J.Wills, Ineligible Downfield Pass, 5 yards, enforced at CLE 27 - No Play.","Box Score"
"","6.00","SF","CLE","6","2023-10-15","4","3:21","1","10","(3:21) (Shotgun) 13-B.Purdy pass incomplete short right [6-J.Owusu-Koramoah]. PENALTY on SF-13-B.Purdy, Intentional Grounding, 11 yards, enforced at SF 25.","Box Score"
"","6.00","CLE","SF","6","2023-10-15","4","2:35","1","10","(2:35) 10-P.Walker pass incomplete short right to 2-A.Cooper (7-C.Ward). PENALTY on SF-7-C.Ward, Defensive Holding, 5 yards, enforced at SF 45 - No Play.","Box Score"
"","6.00","SF","CLE","6","2023-10-15","4","0:09","3","7","(:09) 4-J.Moody 41 yard field goal is No Good, Wide Right, Center-46-T.Pepper, Holder-18-M.Wishnowsky. PENALTY on CLE, Unsportsmanlike Conduct, 15 yards, enforced at CLE 31.","Box Score"
"","6.00","ATL","WAS","6","2023-10-15","2","2:00","1","10","(2:00) 9-D.Ridder pass incomplete short right [95-C.Toohill]. PENALTY on ATL-9-D.Ridder, Intentional Grounding, 16 yards, enforced at WAS 26.","Box Score"
"","6.00","ATL","WAS","6","2023-10-15","4","12:53","2","5","(12:53) (Shotgun) PENALTY on WAS-99-C.Young, Neutral Zone Infraction, 3 yards, enforced at WAS 5 - No Play.","Box Score"
"","6.00","ATL","WAS","6","2023-10-15","4","6:56","3","9","(6:56) (Shotgun) 9-D.Ridder sacked at WAS 39 for -8 yards (20-J.Martin). FUMBLES (20-J.Martin), recovered by ATL-67-D.Dalman at WAS 37. 67-D.Dalman to WAS 37 for no gain (95-C.Toohill). PENALTY on WAS-57-C.Barton, Roughing the Passer, 15 yards, enforced at WAS 31 - No Play.","Box Score"
"","6.00","LAC","DAL","6","2023-10-16","1","12:23","1","10","(12:23) (Shotgun) 10-J.Herbert pass short left to 5-J.Palmer for 27 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on LAC-77-Z.Johnson, Ineligible Downfield Pass, 5 yards, enforced at DAL 27 - No Play.","Box Score"
"","6.00","LAC","DAL","6","2023-10-16","1","5:17","3","7","(5:17) (No Huddle, Shotgun) PENALTY on DAL, Defensive Too Many Men on Field, 5 yards, enforced at LAC 28 - No Play.","Box Score"
"","6.00","LAC","DAL","6","2023-10-16","2","13:30","2","6","(13:30) (Shotgun) 10-J.Herbert scrambles up the middle to LAC 36 for 1 yard (1-J.Kearse). PENALTY on DAL-1-J.Kearse, Unnecessary Roughness, 15 yards, enforced at LAC 36.","Box Score"
"","6.00","LAC","DAL","6","2023-10-16","2","12:59","1","10","(12:59) (Shotgun) 10-J.Herbert sacked at LAC 47 for -4 yards (14-M.Bell). PENALTY on DAL-54-S.Williams, Illegal Use of Hands, 5 yards, enforced at DAL 49 - No Play.","Box Score"
"","6.00","LAC","DAL","6","2023-10-16","2","8:14","3","7","(8:14) (Shotgun) 10-J.Herbert pass incomplete deep right to 13-K.Allen [11-M.Parsons]. PENALTY on DAL-56-D.Fowler, Defensive Offside, 5 yards, enforced at LAC 35 - No Play.","Box Score"
"","6.00","DAL","LAC","6","2023-10-16","2","0:28","1","10","(:28) (No Huddle, Shotgun) 4-D.Prescott scrambles right end ran ob at LAC 35 for 2 yards (9-K.Murray). PENALTY on DAL-73-Tyl.Smith, Offensive Holding, 10 yards, enforced at LAC 37 - No Play.","Box Score"
"","6.00","LAC","DAL","6","2023-10-16","3","12:18","1","10","(12:18) (Shotgun) 10-J.Herbert pass short right to 25-J.Kelley pushed ob at DAL 45 for 6 yards (33-D.Clark). PENALTY on LAC, Illegal Shift, 5 yards, enforced at LAC 49 - No Play.","Box Score"
"","6.00","LAC","DAL","6","2023-10-16","4","11:14","2","10","(11:14) (Shotgun) 10-J.Herbert pass incomplete short right to 89-D.Parham (1-J.Kearse). PENALTY on DAL-1-J.Kearse, Defensive Holding, 5 yards, enforced at LAC 25 - No Play.","Box Score"
"","6.00","LAC","DAL","6","2023-10-16","4","8:41","1","10","(8:41) (Shotgun) 10-J.Herbert pass incomplete deep right to 13-K.Allen. PENALTY on DAL-21-S.Gilmore, Defensive Pass Interference, 15 yards, enforced at DAL 20 - No Play.","Box Score"
"","6.00","DAL","LAC","6","2023-10-16","4","5:52","3","18","(5:52) (Shotgun) 4-D.Prescott scrambles right end ran ob at DAL 26 for 9 yards (6-E.Kendricks). PENALTY on LAC-36-J.Taylor, Illegal Contact, 5 yards, enforced at DAL 26. Penalty on LAC-43-M.Davis, Illegal Contact, declined.","Box Score"
"","6.00","LAC","DAL","6","2023-10-16","4","2:19","1","10","(2:19) (Shotgun) 10-J.Herbert pass short left to 13-K.Allen ran ob at LAC 32 for 7 yards. PENALTY on DAL-11-M.Parsons, Defensive Offside, 5 yards, enforced at LAC 25 - No Play.","Box Score"
"","6.00","SEA","CIN","6","2023-10-15","1","8:43","2","3","(8:43) (No Huddle, Shotgun) 7-G.Smith pass incomplete short middle to 16-T.Lockett (33-N.Scott). PENALTY on CIN-33-N.Scott, Defensive Pass Interference, 2 yards, enforced at CIN 3 - No Play.","Box Score"
"","6.00","CAR","MIA","6","2023-10-15","1","0:38","3","3","(:38) (No Huddle, Shotgun) PENALTY on MIA, Defensive Too Many Men on Field, 5 yards, enforced at MIA 13 - No Play.","Box Score"
"","6.00","TEN","BAL","6","2023-10-15","1","9:12","3","2","(9:12) (Shotgun) 17-R.Tannehill pass incomplete short right to 10-D.Hopkins. PENALTY on BAL-44-M.Humphrey, Defensive Pass Interference, 7 yards, enforced at TEN 33 - No Play.","Box Score"
"","6.00","ARI","LA","6","2023-10-15","4","4:00","1","10","(4:00) (No Huddle, Shotgun) 9-J.Dobbs pass incomplete short left [99-A.Donald]. PENALTY on ARI-9-J.Dobbs, Intentional Grounding, 12 yards, enforced at LA 49.","Box Score"
"","6.00","LA","ARI","6","2023-10-15","1","0:35","1","10","(:35) (Shotgun) 9-M.Stafford pass incomplete deep middle to 17-P.Nacua. PENALTY on ARI-20-Ma.Wilson, Defensive Holding, 5 yards, enforced at ARI 16 - No Play.","Box Score"
"","6.00","DEN","KC","6","2023-10-12","4","6:16","3","5","(6:16) (Shotgun) 3-R.Wilson pass incomplete deep left to 10-J.Jeudy (22-T.McDuffie). PENALTY on KC-21-M.Edwards, Roughing the Passer, 11 yards, enforced at KC 22 - No Play.","Box Score"
"","6.00","DEN","KC","6","2023-10-12","3","8:39","2","6","(8:39) (Shotgun) 3-R.Wilson pass incomplete deep left to 14-C.Sutton (35-Ja.Watson). PENALTY on KC-35-Ja.Watson, Defensive Pass Interference, 17 yards, enforced at DEN 29 - No Play.","Box Score"
"","6.00","IND","JAX","6","2023-10-15","4","13:24","1","10","(13:24) (Shotgun) 10-G.Minshew pass short middle to 1-J.Downs to JAX 37 for 3 yards (23-F.Oluokun). PENALTY on JAX-45-K.Chaisson, Defensive Offside, 5 yards, enforced at JAX 40 - No Play.","Box Score"
"","6.00","MIN","CHI","6","2023-10-15","1","11:11","1","10","(11:11) PENALTY on CHI-97-A.Billings, Neutral Zone Infraction, 5 yards, enforced at MIN 32 - No Play.","Box Score"
"","6.00","MIN","CHI","6","2023-10-15","3","8:26","4","6","(8:26) (Punt formation) PENALTY on CHI-55-D.Cole, Neutral Zone Infraction, 5 yards, enforced at MIN 9 - No Play.","Box Score"
"","6.00","MIN","CHI","6","2023-10-15","3","1:31","3","2","(1:31) 2-A.Mattison left end pushed ob at CHI 24 for 8 yards (94-R.Green). PENALTY on MIN-87-T.Hockenson, Offensive Holding, 10 yards, enforced at CHI 32 - No Play.","Box Score"
"","6.00","MIN","CHI","6","2023-10-15","4","7:45","1","10","(7:45) 8-K.Cousins pass incomplete short middle. PENALTY on MIN-8-K.Cousins, Intentional Grounding, 10 yards, enforced at MIN 25.","Box Score"
"","6.00","MIN","CHI","6","2023-10-15","4","0:01","4","9","(:01) (Run formation) PENALTY on MIN, Delay of Game, 5 yards, enforced at CHI 43 - No Play.","Box Score"
"","6.00","LV","NE","6","2023-10-15","1","9:37","2","10","(9:37) (Shotgun) 10-J.Garoppolo pass incomplete deep right to 16-J.Meyers. PENALTY on NE-91-D.Wise, Defensive Offside, 5 yards, enforced at NE 22 - No Play.","Box Score"
"","6.00","LV","NE","6","2023-10-15","1","8:33","4","11","(8:33) 2-D.Carlson 42 yard field goal is GOOD, NULLIFIED by Penalty, Center-50-J.Bobenmoyer, Holder-6-A.Cole. PENALTY on NE-96-S.Roberts, Leverage, 12 yards, enforced at NE 23 - No Play.","Box Score"
"","6.00","LV","NE","6","2023-10-15","2","0:35","1","10","(:35) (Shotgun) 10-J.Garoppolo pass incomplete deep left to 16-J.Meyers. PENALTY on LV-16-J.Meyers, Offensive Pass Interference, 10 yards, enforced at NE 25 - No Play.","Box Score"
"","6.00","LV","NE","6","2023-10-15","3","5:10","1","10","(5:10) 8-J.Jacobs left tackle to NE 8 for 3 yards (8-J.Bentley; 5-J.Peppers). PENALTY on LV-77-T.Munford, Offensive Holding, 10 yards, enforced at NE 11 - No Play.","Box Score"
"","6.00","NE","LV","6","2023-10-15","4","4:32","2","8","(4:32) (Shotgun) 10-M.Jones pass incomplete short right to 84-K.Bourne. PENALTY on NE, Illegal Shift, 5 yards, enforced at LV 8 - No Play.","Box Score"
"","6.00","LV","NE","6","2023-10-15","4","2:48","3","8","(2:48) (Shotgun) 7-B.Hoyer pass incomplete short left to 11-T.Tucker. PENALTY on NE-29-J.Jackson, Defensive Pass Interference, 11 yards, enforced at LV 27 - No Play.","Box Score"
