"Rank","Expected Points Added (EPA)","Offense","Defense","Week","Date","Quarter","Time","Down","Distance","Description","Box Scores"
"","0.70","TEN","NYG","1","2022-09-11","3","3:27","2","10","(3:27) (Shotgun) 17-R.Tannehill pass incomplete short right to 2-R.Woods (22-A.Jackson). PENALTY on NYG-22-A.Jackson, Defensive Pass Interference, 5 yards, enforced at NYG 18 - No Play.","Box Score"
"","0.70","NYJ","CLE","2","2022-09-18","1","3:36","3","9","(3:36) (Shotgun) PENALTY on CLE-95-M.Garrett, Neutral Zone Infraction, 5 yards, enforced at NYJ 26 - No Play.","Box Score"
"","0.69","CIN","PIT","1","2022-09-11","4","0:13","2","10","(:13) (Shotgun) 9-J.Burrow pass incomplete short middle to 83-T.Boyd. PENALTY on PIT-39-M.Fitzpatrick, Unnecessary Roughness, 6 yards, enforced at PIT 12 - No Play.","Box Score"
"","0.69","BAL","MIA","2","2022-09-18","1","3:28","2","11","(3:28) (No Huddle, Shotgun) PENALTY on MIA, Defensive Too Many Men on Field, 5 yards, enforced at MIA 35 - No Play.","Box Score"
"","0.68","NYG","TEN","1","2022-09-11","3","11:39","2","1","(11:39) 31-M.Breida right tackle to TEN 9 for 4 yards (31-K.Byard). PENALTY on TEN-96-D.Autry, Illegal Use of Hands, 5 yards, enforced at TEN 9.","Box Score"
"","0.68","BUF","TEN","2","2022-09-19","3","12:20","3","14","(12:20) (Shotgun) 17-J.Allen pass incomplete deep right to 14-S.Diggs. PENALTY on TEN-92-O.Adeniyi, Defensive Offside, 5 yards, enforced at BUF 16 - No Play.","Box Score"
"","0.67","ATL","SEA","3","2022-09-25","1","8:49","1","10","(8:49) 84-C.Patterson right tackle to ATL 49 for 4 yards (13-J.Jones, 97-P.Ford). PENALTY on SEA-90-B.Mone, Defensive Holding, 5 yards, enforced at ATL 49.","Box Score"
"","0.67","CLE","CAR","1","2022-09-11","4","1:13","1","10","(1:13) (Shotgun) 7-J.Brissett pass incomplete short left to 11-D.Peoples-Jones. PENALTY on CAR-53-B.Burns, Roughing the Passer, 15 yards, enforced at CLE 25 - No Play.","Box Score"
"","0.67","LA","SF","4","2022-10-03","2","10:19","3","1","(10:19) PENALTY on SF-90-K.Givens, Encroachment, 5 yards, enforced at LA 44 - No Play.","Box Score"
"","0.67","CIN","PIT","1","2022-09-11","5","8:21","1","10","(8:21) (Shotgun) 9-J.Burrow pass incomplete deep right to 80-Mi.Thomas. PENALTY on PIT-25-A.Witherspoon, Defensive Pass Interference, 12 yards, enforced at CIN 25 - No Play.","Box Score"
"","0.66","JAX","PHI","4","2022-10-02","3","6:22","2","4","(6:22) 16-T.Lawrence pass incomplete short right to 17-E.Engram (33-J.Scott). PENALTY on PHI-33-J.Scott, Defensive Holding, 5 yards, enforced at PHI 34 - No Play.","Box Score"
"","0.65","LV","ARI","2","2022-09-18","1","1:21","1","10","(1:21) (Shotgun) PENALTY on ARI-99-J.Watt, Neutral Zone Infraction, 5 yards, enforced at LV 20 - No Play.","Box Score"
"","0.64","DET","MIN","3","2022-09-25","4","2:28","2","10","(2:28) 16-J.Goff pass incomplete short middle. PENALTY on MIN-24-C.Bynum, Defensive Holding, 5 yards, enforced at MIN 47 - No Play.","Box Score"
"","0.64","NE","GB","4","2022-10-02","3","8:32","1","10","(8:32) (Shotgun) 4-B.Zappe sacked at NE 35 for -6 yards (sack split by 94-D.Lowry and 91-P.Smith). PENALTY on GB-97-K.Clark, Unnecessary Roughness, 15 yards, enforced at NE 35.","Box Score"
"","0.63","LAC","HOU","4","2022-10-02","1","12:22","3","8","(12:22) (Shotgun) PENALTY on HOU-52-J.Greenard, Neutral Zone Infraction, 5 yards, enforced at HOU 23 - No Play.","Box Score"
"","0.63","IND","HOU","1","2022-09-11","2","1:37","2","7","(1:37) (Shotgun) PENALTY on HOU-50-M.Dwumfour, Neutral Zone Infraction, 5 yards, enforced at IND 41 - No Play.","Box Score"
"","0.62","WAS","JAX","1","2022-09-11","4","6:20","1","15","(6:20) (Shotgun) 11-C.Wentz pass incomplete short middle to 10-C.Samuel (23-F.Oluokun). PENALTY on JAX-23-F.Oluokun, Defensive Holding, 5 yards, enforced at WAS 5 - No Play.","Box Score"
"","0.61","TEN","BUF","2","2022-09-19","3","7:32","1","10","(7:32) PENALTY on BUF-98-C.Brewer, Neutral Zone Infraction, 5 yards, enforced at TEN 25 - No Play.","Box Score"
"","0.61","BAL","MIA","2","2022-09-18","4","4:29","1","10","(4:29) (Shotgun) 8-L.Jackson pass incomplete short left to 80-I.Likely. PENALTY on MIA-29-Br.Jones, Defensive Pass Interference, 9 yards, enforced at BAL 41 - No Play.","Box Score"
"","0.61","DEN","HOU","2","2022-09-18","1","1:06","3","1","(1:06) 3-R.Wilson pass incomplete short left to 16-T.Cleveland. PENALTY on HOU-25-D.King, Defensive Holding, 6 yards, enforced at DEN 34 - No Play.","Box Score"
"","0.60","WAS","DAL","4","2022-10-02","4","9:36","2","7","(9:36) (Shotgun) 11-C.Wentz pass incomplete short left to 1-J.Dotson. PENALTY on DAL-3-A.Brown, Defensive Holding, 5 yards, enforced at DAL 16 - No Play.","Box Score"
"","0.60","PHI","MIN","2","2022-09-19","1","0:39","2","4","(:39) (No Huddle) 26-M.Sanders left guard to PHI 40 for 3 yards (93-J.Bullard). PENALTY on MIN-93-J.Bullard, Defensive Holding, 5 yards, enforced at PHI 40.","Box Score"
"","0.60","HOU","DEN","2","2022-09-18","1","2:28","3","10","(2:28) (Shotgun) PENALTY on DEN, Defensive Too Many Men on Field, 5 yards, enforced at DEN 27 - No Play.","Box Score"
"","0.58","ARI","CAR","4","2022-10-02","1","5:07","4","6","(5:07) 14-A.Lee punts 62 yards to end zone, Center-46-A.Brewer, Touchback. PENALTY on CAR-42-S.Franklin, Offensive Holding, 10 yards, enforced at CAR 20.","Box Score"
"","0.57","SEA","DET","4","2022-10-02","1","9:48","2","10","(9:48) (Shotgun) PENALTY on DET-97-A.Hutchinson, Defensive Offside, 5 yards, enforced at DET 32 - No Play.","Box Score"
"","0.57","WAS","JAX","1","2022-09-11","3","1:16","1","10","(1:16) (Shotgun) 11-C.Wentz pass deep middle intended for 10-C.Samuel INTERCEPTED by 31-D.Williams at JAX 27. 31-D.Williams to JAX 27 for no gain (10-C.Samuel). PENALTY on JAX-95-R.Robertson-Harris, Defensive Offside, 5 yards, enforced at WAS 25 - No Play.","Box Score"
"","0.57","MIN","GB","1","2022-09-11","3","4:43","2","10","(4:43) (No Huddle, Shotgun) PENALTY on GB-52-R.Gary, Neutral Zone Infraction, 5 yards, enforced at MIN 25 - No Play.","Box Score"
"","0.56","LV","DEN","4","2022-10-02","1","0:15","1","10","(:15) (No Huddle) PENALTY on DEN-93-D.Jones, Neutral Zone Infraction, 5 yards, enforced at DEN 42 - No Play.","Box Score"
"","0.55","IND","JAX","2","2022-09-18","4","13:05","1","8","(13:05) (No Huddle, Shotgun) 28-J.Taylor up the middle to JAX 6 for 2 yards (23-F.Oluokun; 45-K.Chaisson). PENALTY on JAX, Defensive Too Many Men on Field, 4 yards, enforced at JAX 8 - No Play.","Box Score"
"","0.54","CIN","DAL","2","2022-09-18","4","11:56","1","10","(11:56) PENALTY on DAL, Defensive Too Many Men on Field, 5 yards, enforced at CIN 33 - No Play.","Box Score"
"","0.54","GB","NE","4","2022-10-02","2","8:59","4","8","(8:59) 16-P.O'Donnell punts 38 yards to NE 40, Center-56-J.Coco, out of bounds. PENALTY on NE-22-Co.Davis, Illegal Blindside Block, 15 yards, enforced at NE 40.","Box Score"
"","0.54","JAX","LAC","3","2022-09-25","3","8:30","1","10","(8:30) PENALTY on LAC-8-K.Van Noy, Neutral Zone Infraction, 5 yards, enforced at LAC 49 - No Play.","Box Score"
"","0.54","JAX","LAC","3","2022-09-25","1","14:21","2","4","(14:21) (Shotgun) PENALTY on LAC-98-A.Johnson, Neutral Zone Infraction, 5 yards, enforced at JAX 31 - No Play.","Box Score"
"","0.53","DEN","HOU","2","2022-09-18","1","12:59","2","1","(12:59) 3-R.Wilson pass incomplete short middle to 14-C.Sutton. PENALTY on HOU-24-D.Stingley, Defensive Pass Interference, 10 yards, enforced at DEN 17 - No Play.","Box Score"
"","0.53","TEN","BUF","2","2022-09-19","4","14:39","1","10","(14:39) 25-H.Haskins left guard to TEN 38 for 2 yards (53-T.Dodson, 93-B.Bryant). PENALTY on BUF-90-S.Lawson, Defensive Offside, 5 yards, enforced at TEN 36 - No Play.","Box Score"
"","0.53","NE","MIA","1","2022-09-11","3","9:07","2","4","(9:07) (No Huddle, Shotgun) PENALTY on MIA, Defensive Too Many Men on Field, 5 yards, enforced at MIA 42 - No Play.","Box Score"
"","0.53","LA","BUF","1","2022-09-08","2","7:20","1","10","(7:20) (Shotgun) 19-B.Powell left tackle to BUF 41 for 3 yards (55-C.Basham). PENALTY on BUF-97-J.Phillips, Defensive Holding, 5 yards, enforced at BUF 41.","Box Score"
"","0.52","NYJ","CIN","3","2022-09-25","3","12:02","1","10","(12:02) (Shotgun) 32-Mi.Carter right guard to NYJ 27 for 2 yards (59-A.Davis-Gaither). PENALTY on CIN-95-Z.Carter, Illegal Use of Hands, 5 yards, enforced at NYJ 27.","Box Score"
"","0.52","WAS","PHI","3","2022-09-25","2","2:08","4","7","(2:08) 5-T.Way punts 57 yards to PHI 15, Center-54-C.Cheeseman. 18-B.Covey to PHI 27 for 12 yards (51-D.Mayo; 59-J.Bostic). PENALTY on PHI-28-J.Jobe, Illegal Blindside Block, 12 yards, enforced at PHI 24.","Box Score"
"","0.52","ARI","CAR","4","2022-10-02","2","3:37","4","9","(3:37) (Field Goal formation) PENALTY on CAR-25-X.Woods, Encroachment, 5 yards, enforced at CAR 20 - No Play.","Box Score"
"","0.52","BUF","BAL","4","2022-10-02","1","11:57","1","10","(11:57) (Shotgun) PENALTY on BAL, Defensive Too Many Men on Field, 5 yards, enforced at BAL 36 - No Play.","Box Score"
"","0.52","MIN","DET","3","2022-09-25","2","0:22","1","10","(:22) (Shotgun) 8-K.Cousins pass incomplete deep right to 19-A.Thielen. PENALTY on DET-24-A.Oruwariye, Defensive Pass Interference, 21 yards, enforced at MIN 23 - No Play.","Box Score"
"","0.51","BUF","MIA","3","2022-09-25","1","11:41","2","2","(11:41) (Shotgun) 17-J.Allen pass short left to 14-S.Diggs to MIA 9 for -1 yards (28-K.Kohou, 25-X.Howard). PENALTY on MIA-25-X.Howard, Unnecessary Roughness, 5 yards, enforced at MIA 9.","Box Score"
"","0.51","NO","TB","2","2022-09-18","2","5:43","3","10","(5:43) (Shotgun) PENALTY on TB-45-D.White, Neutral Zone Infraction, 5 yards, enforced at NO 20 - No Play.","Box Score"
"","0.51","LV","ARI","2","2022-09-18","1","11:17","1","10","(11:17) PENALTY on ARI-91-M.Dogbe, Neutral Zone Infraction, 5 yards, enforced at ARI 45 - No Play.","Box Score"
"","0.51","IND","TEN","4","2022-10-02","3","10:32","1","10","(10:32) PENALTY on TEN, Defensive Too Many Men on Field, 5 yards, enforced at TEN 35 - No Play.","Box Score"
"","0.50","PHI","JAX","4","2022-10-02","2","8:24","1","10","(8:24) (Shotgun) PENALTY on JAX-94-F.Fatukasi, Encroachment, 5 yards, enforced at PHI 29 - No Play.","Box Score"
"","0.50","NO","ATL","1","2022-09-11","2","6:12","2","4","(6:12) 41-A.Kamara left tackle to NO 30 for 2 yards (47-A.Ebiketie). PENALTY on ATL-94-A.Rush, Defensive Offside, 5 yards, enforced at NO 28 - No Play.","Box Score"
"","0.50","BUF","LA","1","2022-09-08","2","2:16","3","12","(2:16) (Shotgun) PENALTY on LA, Defensive Too Many Men on Field, 5 yards, enforced at BUF 23 - No Play.","Box Score"
"","0.49","KC","ARI","1","2022-09-11","1","4:25","2","3","(4:25) (Shotgun) 25-C.Edwards-Helaire up the middle to ARI 18 for 1 yard (90-R.Lawrence, 25-Z.Collins). PENALTY on ARI-93-J.Ledbetter, Defensive Offside, 5 yards, enforced at ARI 19 - No Play.","Box Score"
"","0.49","SEA","DET","4","2022-10-02","3","1:45","1","10","(1:45) (Shotgun) PENALTY on DET-99-J.Okwara, Defensive Offside, 5 yards, enforced at DET 30 - No Play.","Box Score"
"","0.49","SF","SEA","2","2022-09-18","4","9:00","1","10","(9:00) 32-T.Davis-Price up the middle to SF 35 for -2 yards (10-U.Nwosu). PENALTY on SEA-10-U.Nwosu, Defensive Offside, 5 yards, enforced at SF 37 - No Play.","Box Score"
"","0.49","NO","ATL","1","2022-09-11","4","4:11","1","10","(4:11) (No Huddle, Shotgun) 2-J.Winston pass incomplete short right to 13-M.Thomas. ATL-29-C.Hayward was injured during the play.  PENALTY on ATL-92-A.Ogundeji, Defensive Offside, 5 yards, enforced at ATL 28 - No Play.","Box Score"
"","0.48","CHI","SF","1","2022-09-11","2","3:41","1","10","(3:41) (Shotgun) 1-J.Fields to CHI 30 for -5 yards. FUMBLES, and recovers at CHI 30. 1-J.Fields pass incomplete short right [97-N.Bosa]. PENALTY on SF-90-K.Givens, Defensive Offside, 5 yards, enforced at CHI 35 - No Play.","Box Score"
"","0.47","TEN","NYG","1","2022-09-11","4","0:29","3","4","(:29) (Shotgun) 17-R.Tannehill pass incomplete deep left to 18-K.Philips. PENALTY on NYG-30-D.Holmes, Defensive Holding, 5 yards, enforced at TEN 47 - No Play.","Box Score"
"","0.46","DEN","SF","3","2022-09-25","3","7:23","2","10","(7:23) 3-R.Wilson pass incomplete deep middle to 1-K.Hamler. PENALTY on SF-97-N.Bosa, Defensive Offside, 5 yards, enforced at DEN 36 - No Play.","Box Score"
"","0.46","TEN","IND","4","2022-10-02","2","0:46","2","5","(:46) (Shotgun) 17-R.Tannehill pass incomplete short right. PENALTY on IND-44-Z.Franklin, Defensive Holding, 5 yards, enforced at IND 39 - No Play.","Box Score"
"","0.46","ATL","NO","1","2022-09-11","1","2:03","1","10","(2:03) PENALTY on NO-98-P.Turner, Neutral Zone Infraction, 5 yards, enforced at ATL 46 - No Play.","Box Score"
"","0.46","NYJ","CLE","2","2022-09-18","4","1:10","1","10","(1:10) (Shotgun) PENALTY on CLE-96-J.Elliott, Neutral Zone Infraction, 5 yards, enforced at CLE 41 - No Play.","Box Score"
"","0.45","DET","MIN","3","2022-09-25","4","6:39","1","10","(6:39) 30-Ja.Williams up the middle to DET 45 for 2 yards (94-D.Tomlinson; 54-E.Kendricks). PENALTY on MIN-55-Z.Smith, Illegal Use of Hands, 5 yards, enforced at DET 45.","Box Score"
"","0.45","DAL","TB","1","2022-09-11","3","2:40","3","16","(2:40) (Shotgun) 4-D.Prescott pass incomplete deep right to 17-D.Houston. PENALTY on TB-98-A.Nelson, Defensive Offside, 5 yards, enforced at DAL 19 - No Play.","Box Score"
"","0.44","JAX","IND","2","2022-09-18","3","4:07","1","10","(4:07) (Shotgun) 16-T.Lawrence pass incomplete deep right to 17-E.Engram. PENALTY on IND-20-N.Cross, Defensive Holding, 5 yards, enforced at IND 29 - No Play.","Box Score"
"","0.44","JAX","IND","2","2022-09-18","3","2:14","2","10","(2:14) (Shotgun) 25-J.Robinson up the middle to IND 13 for 1 yard (32-J.Blackmon; 54-D.Odeyingbo). PENALTY on IND-54-D.Odeyingbo, Defensive Offside, 5 yards, enforced at IND 14 - No Play.","Box Score"
"","0.43","TEN","IND","4","2022-10-02","2","9:34","1","10","(9:34) 22-D.Henry right end to IND 27 for 1 yard (94-T.Lewis; 53-S.Leonard). PENALTY on IND-90-G.Stewart, Defensive Holding, 5 yards, enforced at IND 27.","Box Score"
"","0.43","DEN","HOU","2","2022-09-18","4","7:38","2","16","(7:38) (Shotgun) PENALTY on HOU-55-J.Hughes, Neutral Zone Infraction, 5 yards, enforced at DEN 21 - No Play.","Box Score"
"","0.43","GB","TB","3","2022-09-25","4","10:31","2","17","(10:31) (No Huddle) 12-A.Rodgers pass deep middle intended for 18-R.Cobb INTERCEPTED by 35-J.Dean at TB 41. 35-J.Dean to TB 41 for no gain (18-R.Cobb). PENALTY on TB, Defensive Too Many Men on Field, 5 yards, enforced at GB 13 - No Play.","Box Score"
"","0.41","WAS","PHI","3","2022-09-25","4","11:24","2","2","(11:24) (No Huddle, Shotgun) 11-C.Wentz pass incomplete short middle to 24-A.Gibson. PENALTY on PHI-43-K.White, Defensive Pass Interference, 5 yards, enforced at PHI 29 - No Play.","Box Score"
"","0.41","DEN","HOU","2","2022-09-18","2","3:25","2","1","(3:25) 3-R.Wilson pass incomplete short left to 83-A.Beck. PENALTY on HOU-57-K.Pierre-Louis, Defensive Pass Interference, 12 yards, enforced at DEN 33 - No Play.","Box Score"
"","0.41","SF","DEN","3","2022-09-25","3","13:47","1","10","(13:47) 22-J.Wilson right end to SF 43 for no gain (98-M.Purcell). PENALTY on DEN-93-D.Jones, Illegal Use of Hands, 5 yards, enforced at SF 43 - No Play.","Box Score"
"","0.41","BAL","BUF","4","2022-10-02","4","12:20","1","10","(12:20) 8-L.Jackson pass incomplete short left to 10-D.Robinson. PENALTY on BUF-7-T.Johnson, Defensive Holding, 5 yards, enforced at BAL 27 - No Play.","Box Score"
"","0.40","BUF","MIA","3","2022-09-25","4","5:06","1","10","(5:06) (Shotgun) PENALTY on MIA-6-M.Ingram, Defensive Offside, 5 yards, enforced at MIA 28 - No Play.","Box Score"
"","0.39","LAC","HOU","4","2022-10-02","4","2:44","1","10","(2:44) (Shotgun) 30-A.Ekeler left guard to HOU 22 for -3 yards (5-J.Pitre, 45-O.Okoronkwo). PENALTY on HOU-96-M.Collins, Defensive Holding, 5 yards, enforced at HOU 19 - No Play.","Box Score"
"","0.38","LA","ATL","2","2022-09-18","1","6:54","1","10","(6:54) 27-D.Henderson right tackle to LA 36 for 2 yards (94-A.Rush; 92-A.Ogundeji). PENALTY on ATL-97-G.Jarrett, Defensive Holding, 5 yards, enforced at LA 36.","Box Score"
"","0.38","TEN","IND","4","2022-10-02","4","8:40","1","10","(8:40) 17-R.Tannehill pass incomplete short right. PENALTY on IND-5-S.Gilmore, Defensive Holding, 5 yards, enforced at TEN 22 - No Play.","Box Score"
"","0.37","PIT","CLE","3","2022-09-22","4","1:51","4","5","(1:51) (Field Goal formation) PENALTY on CLE, Defensive Too Many Men on Field, 4 yards, enforced at CLE 21 - No Play.","Box Score"
"","0.37","JAX","WAS","1","2022-09-11","4","1:34","2","2","(1:34) (Shotgun) 16-T.Lawrence pass incomplete short middle to 17-E.Engram. PENALTY on WAS-20-B.McCain, Defensive Pass Interference, 12 yards, enforced at JAX 33 - No Play.","Box Score"
"","0.37","MIN","DET","3","2022-09-25","4","9:38","1","10","(9:38) (Shotgun) 8-K.Cousins pass incomplete deep right to 19-A.Thielen. PENALTY on DET-24-A.Oruwariye, Illegal Contact, 5 yards, enforced at DET 31 - No Play.","Box Score"
"","0.37","LV","DEN","4","2022-10-02","2","12:33","1","10","(12:33) (No Huddle, Shotgun) 4-D.Carr pass incomplete deep right to 10-M.Hollins. PENALTY on DEN-56-B.Browning, Defensive Offside, 5 yards, enforced at DEN 18 - No Play.","Box Score"
"","0.37","MIN","NO","4","2022-10-02","1","10:57","1","10","(10:57) 8-K.Cousins pass incomplete short right to 18-J.Jefferson (23-M.Lattimore) [92-M.Davenport]. PENALTY on NO-29-P.Adebo, Defensive Holding, 5 yards, enforced at NO 27 - No Play.","Box Score"
"","0.36","TEN","BUF","2","2022-09-19","3","0:25","4","2","(:25) 4-R.Stonehouse punts 49 yards to BUF 8, Center-46-M.Cox. 80-J.Crowder to BUF 20 for 12 yards (42-J.Jones). PENALTY on BUF-85-Q.Morris, Offensive Holding, 4 yards, enforced at BUF 8. Penalty on BUF-53-T.Dodson, Unnecessary Roughness, declined. Penalty enforced from the end of the kick (0 yd. return).","Box Score"
"","0.36","NYG","CAR","2","2022-09-18","4","2:00","2","4","(2:00) PENALTY on CAR-99-M.Ioannidis, Encroachment, 5 yards, enforced at NYG 31 - No Play.","Box Score"
"","0.36","DET","PHI","1","2022-09-11","3","0:27","1","10","(:27) (Shotgun) 16-J.Goff pass incomplete deep left to 11-K.Raymond. PENALTY on PHI-57-T.Edwards, Defensive Holding, 5 yards, enforced at PHI 42 - No Play.","Box Score"
"","0.36","TB","DAL","1","2022-09-11","3","12:30","4","13","(12:30) 5-J.Camarda punts 43 yards to DAL 25, Center-97-Z.Triner. 9-K.Turpin to DAL 30 for 5 yards (30-D.Delaney). PENALTY on DAL-93-T.Basham, Running Into the Kicker, 5 yards, enforced at TB 32 - No Play.","Box Score"
"","0.35","TB","GB","3","2022-09-25","3","9:50","4","10","(9:50) 5-J.Camarda punts 57 yards to GB 41, Center-97-Z.Triner. 8-Am.Rodgers pushed ob at TB 32 for 27 yards (22-K.Neal). PENALTY on GB-40-T.Galeai, Running Into the Kicker, 5 yards, enforced at TB 2 - No Play.","Box Score"
"","0.35","DEN","LV","4","2022-10-02","4","8:32","1","30","(8:32) (Shotgun) 3-R.Wilson pass incomplete deep right to 9-K.Hinton (25-T.Moehrig). PENALTY on LV, Defensive Too Many Men on Field, 5 yards, enforced at DEN 19 - No Play.","Box Score"
"","0.34","BUF","TEN","2","2022-09-19","2","8:41","1","10","(8:41) (Shotgun) 17-J.Allen pass incomplete deep right to 88-D.Knox. PENALTY on TEN-51-D.Long, Illegal Contact, 5 yards, enforced at TEN 40 - No Play.","Box Score"
"","0.34","NYJ","CIN","3","2022-09-25","1","9:35","1","10","(9:35) 19-J.Flacco pass incomplete short right [98-D.Reader]. PENALTY on CIN-22-C.Awuzie, Defensive Holding, 5 yards, enforced at NYJ 25 - No Play.","Box Score"
"","0.33","NYJ","PIT","4","2022-10-02","4","0:50","2","5","(:50) (No Huddle, Shotgun) 32-Mi.Carter left tackle to PIT 14 for 1 yard (56-A.Highsmith; 50-M.Reed). PENALTY on PIT-94-T.Alualu, Defensive Holding, 5 yards, enforced at PIT 14.","Box Score"
"","0.33","HOU","LAC","4","2022-10-02","2","2:30","1","10","(2:30) 10-D.Mills pass incomplete deep right to 15-C.Moore. PENALTY on LAC-27-J.Jackson, Defensive Holding, 5 yards, enforced at LAC 38 - No Play.","Box Score"
"","0.32","LAC","JAX","3","2022-09-25","4","1:13","1","10","(1:13) (Shotgun) 10-J.Herbert pass incomplete short left to 5-J.Palmer. PENALTY on JAX-23-F.Oluokun, Defensive Holding, 5 yards, enforced at JAX 21 - No Play.","Box Score"
"","0.32","NYG","CHI","4","2022-10-02","3","4:23","1","10","(4:23) 8-D.Jones pass incomplete short left. PENALTY on CHI-6-K.Gordon, Illegal Contact, 5 yards, enforced at NYG 14 - No Play.","Box Score"
"","0.32","BAL","NE","3","2022-09-25","3","8:52","2","2","(8:52) PENALTY on NE, Defensive Too Many Men on Field, 1 yard, enforced at NE 2 - No Play.","Box Score"
"","0.32","SEA","DEN","1","2022-09-12","2","10:13","1","10","(10:13) (Shotgun) 7-G.Smith pass short middle to 25-T.Homer to DEN 19 for 7 yards (5-R.Gregory). PENALTY on DEN-5-R.Gregory, Illegal Contact, 5 yards, enforced at DEN 26 - No Play.","Box Score"
"","0.31","CAR","NYG","2","2022-09-18","4","11:48","1","10","(11:48) 6-B.Mayfield pass incomplete deep right to 12-S.Smith. PENALTY on NYG-22-A.Jackson, Illegal Contact, 5 yards, enforced at NYG 26 - No Play.","Box Score"
"","0.31","JAX","WAS","1","2022-09-11","1","15:00","1","10","(15:00) (Shotgun) 16-T.Lawrence pass incomplete short right to 11-M.Jones [94-D.Payne]. PENALTY on WAS-3-W.Jackson, Illegal Contact, 5 yards, enforced at JAX 25 - No Play.","Box Score"
"","0.31","IND","HOU","1","2022-09-11","3","12:17","1","10","(12:17) 28-J.Taylor right end to IND 26 for 1 yard (58-C.Kirksey, 52-J.Greenard). PENALTY on HOU-96-M.Collins, Defensive Holding, 5 yards, enforced at IND 26.","Box Score"
"","0.30","ATL","SEA","3","2022-09-25","1","7:20","1","3","(7:20) (Shotgun) 1-M.Mariota pass incomplete short right to 8-K.Pitts [77-Q.Jefferson]. PENALTY on SEA-30-M.Jackson, Defensive Holding, 2 yards, enforced at SEA 3 - No Play.","Box Score"
"","0.30","CAR","NYG","2","2022-09-18","4","2:57","1","10","(2:57) (No Huddle, Shotgun) 6-B.Mayfield pass incomplete short middle to 12-S.Smith. PENALTY on NYG-30-D.Holmes, Defensive Pass Interference, 7 yards, enforced at CAR 35 - No Play.","Box Score"
"","0.30","TB","KC","4","2022-10-02","3","1:14","1","4","(1:14) (Shotgun) 12-T.Brady pass incomplete short middle to 13-M.Evans. PENALTY on KC-22-J.Thornhill, Unnecessary Roughness, 2 yards, enforced at KC 4 - No Play.","Box Score"
"","0.29","BAL","MIA","2","2022-09-18","1","1:21","1","4","(1:21) (Shotgun) 17-K.Drake up the middle to MIA 9 for -5 yards (6-M.Ingram). PENALTY on MIA-6-M.Ingram, Face Mask, 2 yards, enforced at MIA 4 - No Play.","Box Score"
"","0.28","LAC","HOU","4","2022-10-02","4","14:20","1","10","(14:20) (Shotgun) 30-A.Ekeler left end to LAC 35 for -2 yards (58-C.Kirksey). PENALTY on HOU-93-K.Hinish, Defensive Holding, 5 yards, enforced at LAC 37 - No Play.","Box Score"
"","0.27","NYJ","PIT","4","2022-10-02","2","1:56","3","5","(1:56) (Shotgun) 2-Z.Wilson pass incomplete deep right to 32-Mi.Carter. PIT-34-T.Edmunds was injured during the play. NYJ-61-M.Mitchell was injured during the play.  PENALTY on PIT-35-A.Maulet, Defensive Holding, 5 yards, enforced at PIT 49 - No Play.","Box Score"
"","0.26","MIN","DET","3","2022-09-25","4","9:43","1","10","(9:43) 8-K.Cousins pass incomplete short left. PENALTY on DET-24-A.Oruwariye, Defensive Holding, 5 yards, enforced at DET 36 - No Play. Penalty on DET-1-J.Okudah, Defensive Holding, declined.","Box Score"
"","0.26","BAL","MIA","2","2022-09-18","4","7:47","1","10","(7:47) (Shotgun) 8-L.Jackson pass incomplete deep middle to 80-I.Likely. PENALTY on MIA-28-K.Kohou, Defensive Holding, 5 yards, enforced at BAL 25 - No Play.","Box Score"
"","0.25","CIN","MIA","4","2022-09-29","1","11:28","1","10","(11:28) (Shotgun) PENALTY on MIA-92-Z.Sieler, Neutral Zone Infraction, 5 yards, enforced at MIA 14 - No Play.","Box Score"
"","0.25","DET","SEA","4","2022-10-02","2","3:03","1","10","(3:03) 67-M.Nelson reported in as eligible.  16-J.Goff pass incomplete short right [40-D.Johnson]. PENALTY on SEA-90-B.Mone, Illegal Use of Hands, 5 yards, enforced at DET 40 - No Play.","Box Score"
"","0.25","KC","IND","3","2022-09-25","2","1:54","2","1","(1:54) 15-P.Mahomes pass incomplete short middle to 87-T.Kelce (58-B.Okereke). PENALTY on IND-44-Z.Franklin, Defensive Holding, 0 yards, enforced at IND 1 - No Play.","Box Score"
"","0.24","SF","DEN","3","2022-09-25","2","9:28","4","4","(9:28) 18-M.Wishnowsky punts 46 yards to DEN 1, Center-46-T.Pepper, downed by SF-82-R.Dwelley. PENALTY on DEN-5-R.Gregory, Offensive Holding, 0 yards, enforced at DEN 1. Denver challenged the kick downed ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1.)","Box Score"
"","0.23","WAS","DAL","4","2022-10-02","4","1:49","2","10","(1:49) (Shotgun) PENALTY on DAL-90-D.Lawrence, Neutral Zone Infraction, 5 yards, enforced at WAS 7 - No Play.","Box Score"
"","0.19","SF","SEA","2","2022-09-18","1","5:14","2","2","(5:14) (Shotgun) 22-J.Wilson up the middle to SF 24 for 5 yards (99-A.Woods, 57-C.Barton). PENALTY on SEA-52-D.Taylor, Defensive Offside, 5 yards, enforced at SF 19 - No Play.","Box Score"
